Stream name,Units type,Data interval (seconds),Value interpolation,External data source,External update disabled,Latest update,Latest data,Records,External units,Lookup name,Value offset,Value factor,Time offset (seconds),Min. threshold,Max. threshold,Table,Data column,Time column,User field 1,User value 1,User field 2,User value 2,User field 3,User value 3,Tag name,Description
moata.LTFM05 - MASONST.201158.Pdepth,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,0.001,0.000,,,trace_trace_data,value,utcdatetime,traceid,201158,,,,,,LTFM05 - MASONST
moata.LTFM05 - MASONST.201202.UpDepth,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,0.001,0.000,,,trace_trace_data,value,utcdatetime,traceid,201202,,,,,,LTFM05 - MASONST
moata.LTFM05 - MASONST.201250.RawVel,V,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m/s,,0.000,1.000,0.000,0.000,,trace_trace_data,value,utcdatetime,traceid,201250,,,,,,LTFM05 - MASONST
moata.LTFM05 - MASONST.201294.Dfinal,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,1.000,0.000,,,trace_trace_data,value,utcdatetime,traceid,201294,,,,,,LTFM05 - MASONST
moata.LTFM05 - MASONST.201340.Vfinal,V,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m/s,,0.000,1.000,0.000,0.000,,trace_trace_data,value,utcdatetime,traceid,201340,,,,,,LTFM05 - MASONST
moata.LTFM05 - MASONST.201375.Qfinal,Q,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,l/s,,0.000,1.000,0.000,0.000,,trace_trace_data,value,utcdatetime,traceid,201375,,,,,,LTFM05 - MASONST
moata.LTFM06 - STKJAMES.201159.Pdepth,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,0.001,0.000,,,trace_trace_data,value,utcdatetime,traceid,201159,,,,,,LTFM06 - STKJAMES
moata.LTFM06 - STKJAMES.201203.UpDepth,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,0.001,0.000,,,trace_trace_data,value,utcdatetime,traceid,201203,,,,,,LTFM06 - STKJAMES
moata.LTFM06 - STKJAMES.201251.RawVel,V,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m/s,,0.000,1.000,0.000,0.000,,trace_trace_data,value,utcdatetime,traceid,201251,,,,,,LTFM06 - STKJAMES
moata.LTFM06 - STKJAMES.201295.Dfinal,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,1.000,0.000,,,trace_trace_data,value,utcdatetime,traceid,201295,,,,,,LTFM06 - STKJAMES
moata.LTFM06 - STKJAMES.201341.Vfinal,V,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m/s,,0.000,1.000,0.000,0.000,,trace_trace_data,value,utcdatetime,traceid,201341,,,,,,LTFM06 - STKJAMES
moata.LTFM06 - STKJAMES.201376.Qfinal,Q,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,l/s,,0.000,1.000,0.000,0.000,,trace_trace_data,value,utcdatetime,traceid,201376,,,,,,LTFM06 - STKJAMES
moata.LTFM07 - ESPLANADE.201160.Pdepth,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,0.001,0.000,,,trace_trace_data,value,utcdatetime,traceid,201160,,,,,,LTFM07 - ESPLANADE
moata.LTFM07 - ESPLANADE.201238.LRDepth,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,0.001,0.000,,,trace_trace_data,value,utcdatetime,traceid,201238,,,,,,LTFM07 - ESPLANADE
moata.LTFM07 - ESPLANADE.201252.RawVel,V,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m/s,,0.000,1.000,0.000,0.000,,trace_trace_data,value,utcdatetime,traceid,201252,,,,,,LTFM07 - ESPLANADE
moata.LTFM07 - ESPLANADE.201296.Dfinal,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,1.000,0.000,,,trace_trace_data,value,utcdatetime,traceid,201296,,,,,,LTFM07 - ESPLANADE
moata.LTFM07 - ESPLANADE.201342.Vfinal,V,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m/s,,0.000,1.000,0.000,0.000,,trace_trace_data,value,utcdatetime,traceid,201342,,,,,,LTFM07 - ESPLANADE
moata.LTFM07 - ESPLANADE.201377.Qfinal,Q,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,l/s,,0.000,1.000,0.000,0.000,,trace_trace_data,value,utcdatetime,traceid,201377,,,,,,LTFM07 - ESPLANADE
moata.LTFM08 - 92WAKEFIELD.201161.Pdepth,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,0.001,0.000,,,trace_trace_data,value,utcdatetime,traceid,201161,,,,,,LTFM08 - 92WAKEFIELD
moata.LTFM08 - 92WAKEFIELD.201204.UpDepth,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,0.001,0.000,,,trace_trace_data,value,utcdatetime,traceid,201204,,,,,,LTFM08 - 92WAKEFIELD
moata.LTFM08 - 92WAKEFIELD.201253.RawVel,V,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m/s,,0.000,1.000,0.000,0.000,,trace_trace_data,value,utcdatetime,traceid,201253,,,,,,LTFM08 - 92WAKEFIELD
moata.LTFM08 - 92WAKEFIELD.201297.Dfinal,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,1.000,0.000,,,trace_trace_data,value,utcdatetime,traceid,201297,,,,,,LTFM08 - 92WAKEFIELD
moata.LTFM08 - 92WAKEFIELD.201343.Vfinal,V,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m/s,,0.000,1.000,0.000,0.000,,trace_trace_data,value,utcdatetime,traceid,201343,,,,,,LTFM08 - 92WAKEFIELD
moata.LTFM08 - 92WAKEFIELD.201378.Qfinal,Q,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,l/s,,0.000,1.000,0.000,0.000,,trace_trace_data,value,utcdatetime,traceid,201378,,,,,,LTFM08 - 92WAKEFIELD
moata.LTFM08 - 92WAKEFIELD.206539.LRDepth,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,0.001,0.000,,,trace_trace_data,value,utcdatetime,traceid,206539,,,,,,LTFM08 - 92WAKEFIELD
moata.LTFM09 - MANORPARK.201162.Pdepth,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,0.001,0.000,,,trace_trace_data,value,utcdatetime,traceid,201162,,,,,,LTFM09 - MANORPARK
moata.LTFM09 - MANORPARK.201205.UpDepth,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,0.001,0.000,,,trace_trace_data,value,utcdatetime,traceid,201205,,,,,,LTFM09 - MANORPARK
moata.LTFM09 - MANORPARK.201254.RawVel,V,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m/s,,0.000,1.000,0.000,0.000,,trace_trace_data,value,utcdatetime,traceid,201254,,,,,,LTFM09 - MANORPARK
moata.LTFM09 - MANORPARK.201298.Dfinal,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,1.000,0.000,,,trace_trace_data,value,utcdatetime,traceid,201298,,,,,,LTFM09 - MANORPARK
moata.LTFM09 - MANORPARK.201344.Vfinal,V,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m/s,,0.000,1.000,0.000,0.000,,trace_trace_data,value,utcdatetime,traceid,201344,,,,,,LTFM09 - MANORPARK
moata.LTFM09 - MANORPARK.201379.Qfinal,Q,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,l/s,,0.000,1.000,0.000,0.000,,trace_trace_data,value,utcdatetime,traceid,201379,,,,,,LTFM09 - MANORPARK
moata.LTFM10 - SLVRSTRMLANDFILL.201163.Pdepth,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,0.001,0.000,,,trace_trace_data,value,utcdatetime,traceid,201163,,,,,,LTFM10 - SLVRSTRMLANDFILL
moata.LTFM10 - SLVRSTRMLANDFILL.201206.UpDepth,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,0.001,0.000,,,trace_trace_data,value,utcdatetime,traceid,201206,,,,,,LTFM10 - SLVRSTRMLANDFILL
moata.LTFM10 - SLVRSTRMLANDFILL.201255.RawVel,V,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m/s,,0.000,1.000,0.000,0.000,,trace_trace_data,value,utcdatetime,traceid,201255,,,,,,LTFM10 - SLVRSTRMLANDFILL
moata.LTFM10 - SLVRSTRMLANDFILL.201299.Dfinal,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,1.000,0.000,,,trace_trace_data,value,utcdatetime,traceid,201299,,,,,,LTFM10 - SLVRSTRMLANDFILL
moata.LTFM10 - SLVRSTRMLANDFILL.201345.Vfinal,V,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m/s,,0.000,1.000,0.000,0.000,,trace_trace_data,value,utcdatetime,traceid,201345,,,,,,LTFM10 - SLVRSTRMLANDFILL
moata.LTFM10 - SLVRSTRMLANDFILL.201380.Qfinal,Q,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,l/s,,0.000,1.000,0.000,0.000,,trace_trace_data,value,utcdatetime,traceid,201380,,,,,,LTFM10 - SLVRSTRMLANDFILL
moata.LTFM11 - KOWHAI.201164.Pdepth,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,0.001,0.000,,,trace_trace_data,value,utcdatetime,traceid,201164,,,,,,LTFM11 - KOWHAI
moata.LTFM11 - KOWHAI.201207.UpDepth,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,0.001,0.000,,,trace_trace_data,value,utcdatetime,traceid,201207,,,,,,LTFM11 - KOWHAI
moata.LTFM11 - KOWHAI.201256.RawVel,V,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m/s,,0.000,1.000,0.000,0.000,,trace_trace_data,value,utcdatetime,traceid,201256,,,,,,LTFM11 - KOWHAI
moata.LTFM11 - KOWHAI.201300.Dfinal,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,1.000,0.000,,,trace_trace_data,value,utcdatetime,traceid,201300,,,,,,LTFM11 - KOWHAI
moata.LTFM11 - KOWHAI.201346.Vfinal,V,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m/s,,0.000,1.000,0.000,0.000,,trace_trace_data,value,utcdatetime,traceid,201346,,,,,,LTFM11 - KOWHAI
moata.LTFM11 - KOWHAI.201381.Qfinal,Q,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,l/s,,0.000,1.000,0.000,0.000,,trace_trace_data,value,utcdatetime,traceid,201381,,,,,,LTFM11 - KOWHAI
moata.Lyall and Freyburg.38086.Ultrasonic,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,0.001,0.000,,,trace_trace_data,value,utcdatetime,traceid,38086,,,,,,Lyall and Freyburg
moata.Lyall and Freyburg.38088.Sewer Depth,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,0.001,0.000,,,trace_trace_data,value,utcdatetime,traceid,38088,,,,,,Lyall and Freyburg
moata.Lyall and Freyburg.56196.Depth Rec,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,0.001,0.000,,,trace_trace_data,value,utcdatetime,traceid,56196,,,,,,Lyall and Freyburg
moata.Lyall and Freyburg.689359.QCONT,Q,300.000,Linear,dwh_moata_utc_x64,0,19/02/2024 3:52:09 pm,Never,0,l/s,,0.000,1.000,0.000,0.000,,trace_trace_data,value,utcdatetime,traceid,689359,,,,,,Lyall and Freyburg
moata.Lyall and Freyburg.689360.Sewer Overflow Discharge,Q,300.000,Linear,dwh_moata_utc_x64,0,19/02/2024 3:52:17 pm,Never,0,l/s,,0.000,1.000,0.000,0.000,,trace_trace_data,value,utcdatetime,traceid,689360,,,,,,Lyall and Freyburg
moata.LYALLQUEENS.1015730.Alarm State Pressure and Sewer Depth,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,0.001,0.000,,,trace_trace_data,value,utcdatetime,traceid,1015730,,,,,,LYALLQUEENS
moata.LYALLQUEENS.228600.Pressure,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,0.001,0.000,,,trace_trace_data,value,utcdatetime,traceid,228600,,,,,,LYALLQUEENS
moata.LYALLQUEENS.34851.Ultrasonic,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,0.001,0.000,,,trace_trace_data,value,utcdatetime,traceid,34851,,,,,,LYALLQUEENS
moata.LYALLQUEENS.34852.Sewer Depth,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,0.001,0.000,,,trace_trace_data,value,utcdatetime,traceid,34852,,,,,,LYALLQUEENS
moata.LYALLQUEENS.56195.Depth Rec,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,0.001,0.000,,,trace_trace_data,value,utcdatetime,traceid,56195,,,,,,LYALLQUEENS
moata.LYALLQUEENS.688623.Radar,RD,300.000,Extend,dwh_moata_utc_x64,1,Never,Never,0,mm,,0.000,1.000,0.000,,,trace_trace_data,value,utcdatetime,traceid,688623,,,,,,LYALLQUEENS
moata.LYALLQUEENS.689383.QCONT,Q,300.000,Linear,dwh_moata_utc_x64,0,19/02/2024 3:52:24 pm,Never,0,l/s,,0.000,1.000,0.000,0.000,,trace_trace_data,value,utcdatetime,traceid,689383,,,,,,LYALLQUEENS
moata.LYALLQUEENS.689384.Sewer Overflow Discharge,Q,300.000,Linear,dwh_moata_utc_x64,0,19/02/2024 3:52:34 pm,18/02/2024 10:55:00 am,13808,l/s,,0.000,1.000,0.000,0.000,,trace_trace_data,value,utcdatetime,traceid,689384,,,,,,LYALLQUEENS
moata.LYTTELTON.157724.Depth,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,0.001,0.000,,,trace_trace_data,value,utcdatetime,traceid,157724,,,,,,LYTTELTON
moata.LYTTELTON.229387.Final Sewer Flow,Q,300.000,Linear,dwh_moata_utc_x64,0,19/02/2024 3:52:42 pm,Never,0,l/s,,0.000,1.000,0.000,0.000,,trace_trace_data,value,utcdatetime,traceid,229387,,,,,,LYTTELTON
moata.LYTTELTON.229388.Final Sewer Velocity,V,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m/s,,0.000,1.000,0.000,0.000,,trace_trace_data,value,utcdatetime,traceid,229388,,,,,,LYTTELTON
moata.LYTTELTON.229389.Final Sewer Depth,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,0.001,0.000,,,trace_trace_data,value,utcdatetime,traceid,229389,,,,,,LYTTELTON
moata.LYTTELTON.262540.Daily Total Flow,Q,300.000,Linear,dwh_moata_utc_x64,0,19/02/2024 3:52:48 pm,Never,0,m3/day,,0.000,1.000,0.000,0.000,,trace_trace_data,value,utcdatetime,traceid,262540,,,,,,LYTTELTON
moata.LYTTELTON.48930.PDEPTH,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,0.001,0.000,,,trace_trace_data,value,utcdatetime,traceid,48930,,,,,,LYTTELTON
moata.LYTTELTON.48931.UpDEPTH,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,0.001,0.000,,,trace_trace_data,value,utcdatetime,traceid,48931,,,,,,LYTTELTON
moata.LYTTELTON.48932.SDEPTH,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,0.001,0.000,,,trace_trace_data,value,utcdatetime,traceid,48932,,,,,,LYTTELTON
moata.LYTTELTON.48933.RAWVEL,V,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m/s,,0.000,1.000,0.000,0.000,,trace_trace_data,value,utcdatetime,traceid,48933,,,,,,LYTTELTON
moata.LYTTELTON.48936.Velocity (Unfiltered),V,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m/s,,0.000,1.000,0.000,0.000,,trace_trace_data,value,utcdatetime,traceid,48936,,,,,,LYTTELTON
moata.LYTTELTON.48937.Velocity,V,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m/s,,0.000,1.000,0.000,0.000,,trace_trace_data,value,utcdatetime,traceid,48937,,,,,,LYTTELTON
moata.LYTTELTON.48938.QCONTINUITY,Q,300.000,Linear,dwh_moata_utc_x64,0,19/02/2024 3:52:54 pm,Never,0,l/s,,0.000,1.000,0.000,0.000,,trace_trace_data,value,utcdatetime,traceid,48938,,,,,,LYTTELTON
moata.LYTTELTON.48940.Flow,Q,300.000,Linear,dwh_moata_utc_x64,0,19/02/2024 3:53:01 pm,Never,0,l/s,,0.000,1.000,0.000,0.000,,trace_trace_data,value,utcdatetime,traceid,48940,,,,,,LYTTELTON
moata.LYTTLETONAVE.808920.Raw - Updepth,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,0.001,0.000,,,trace_trace_data,value,utcdatetime,traceid,808920,,,,,,LYTTLETONAVE
moata.LYTTLETONAVE.808921.Raw - Unidepth,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,0.001,0.000,,,trace_trace_data,value,utcdatetime,traceid,808921,,,,,,LYTTLETONAVE
moata.LYTTLETONAVE.808922.Raw - Sdepth,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,0.001,0.000,,,trace_trace_data,value,utcdatetime,traceid,808922,,,,,,LYTTLETONAVE
moata.LYTTLETONAVE.808923.Raw - Peakvel,V,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m/s,,0.000,1.000,0.000,0.000,,trace_trace_data,value,utcdatetime,traceid,808923,,,,,,LYTTLETONAVE
moata.LYTTLETONAVE.808924.Raw - Pdepth,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,0.001,0.000,,,trace_trace_data,value,utcdatetime,traceid,808924,,,,,,LYTTLETONAVE
moata.LYTTLETONAVE.808925.Raw - LRDepth,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,0.001,0.000,,,trace_trace_data,value,utcdatetime,traceid,808925,,,,,,LYTTLETONAVE
moata.LYTTLETONAVE.809067.Sewer Depth,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,0.001,0.000,,,trace_trace_data,value,utcdatetime,traceid,809067,,,,,,LYTTLETONAVE
moata.LYTTLETONAVE.809082.Final - Sewer Velocity,V,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m/s,,0.000,1.000,0.000,0.000,,trace_trace_data,value,utcdatetime,traceid,809082,,,,,,LYTTLETONAVE
moata.LYTTLETONAVE.809086.Prelim - Qcontinuity,Q,300.000,Linear,dwh_moata_utc_x64,0,19/02/2024 3:53:07 pm,Never,0,l/s,,0.000,1.000,0.000,0.000,,trace_trace_data,value,utcdatetime,traceid,809086,,,,,,LYTTLETONAVE
moata.LYTTLETONAVE.809102.Final - Sewer Velocity,V,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m/s,,0.000,1.000,0.000,0.000,,trace_trace_data,value,utcdatetime,traceid,809102,,,,,,LYTTLETONAVE
moata.LYTTLETONAVE.809103.Final - Sewer Flow,Q,300.000,Linear,dwh_moata_utc_x64,0,19/02/2024 3:53:13 pm,Never,0,l/s,,0.000,1.000,0.000,0.000,,trace_trace_data,value,utcdatetime,traceid,809103,,,,,,LYTTLETONAVE
moata.LYTTLETONAVE.809104.Final - Sewer Depth,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,0.001,0.000,,,trace_trace_data,value,utcdatetime,traceid,809104,,,,,,LYTTLETONAVE
moata.MAADI.261402.UpDEPTH,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,0.001,0.000,,,trace_trace_data,value,utcdatetime,traceid,261402,,,,,,MAADI
moata.MAADI.261403.SDEPTH,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,0.001,0.000,,,trace_trace_data,value,utcdatetime,traceid,261403,,,,,,MAADI
moata.MAADI.261417.RawVel,V,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m/s,,0.000,1.000,0.000,0.000,,trace_trace_data,value,utcdatetime,traceid,261417,,,,,,MAADI
moata.MAADI.261420.Velocity,V,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m/s,,0.000,1.000,0.000,0.000,,trace_trace_data,value,utcdatetime,traceid,261420,,,,,,MAADI
moata.MAADI.261427.PDEPTH,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,0.001,0.000,,,trace_trace_data,value,utcdatetime,traceid,261427,,,,,,MAADI
moata.MAADI.261445.Final Sewer Depth,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,0.001,0.000,,,trace_trace_data,value,utcdatetime,traceid,261445,,,,,,MAADI
moata.MAADI.261451.Final Sewer Velocity,V,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m/s,,0.000,1.000,0.000,0.000,,trace_trace_data,value,utcdatetime,traceid,261451,,,,,,MAADI
moata.MAADI.261458.Final Sewer Flow,Q,300.000,Linear,dwh_moata_utc_x64,0,19/02/2024 3:53:19 pm,Never,0,l/s,,0.000,1.000,0.000,0.000,,trace_trace_data,value,utcdatetime,traceid,261458,,,,,,MAADI
moata.MAADI.261467.Preliminary Sewer Depth,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,0.001,0.000,,,trace_trace_data,value,utcdatetime,traceid,261467,,,,,,MAADI
moata.MAADI.261473.Preliminary Sewer Velocity,V,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m/s,,0.000,1.000,0.000,0.000,,trace_trace_data,value,utcdatetime,traceid,261473,,,,,,MAADI
moata.MAADI.261480.Preliminary Sewer Flow,Q,300.000,Linear,dwh_moata_utc_x64,0,19/02/2024 3:53:25 pm,Never,0,l/s,,0.000,1.000,0.000,0.000,,trace_trace_data,value,utcdatetime,traceid,261480,,,,,,MAADI
moata.MAADI.261489.Synthesised Dry Weather Flow,Q,300.000,Linear,dwh_moata_utc_x64,0,19/02/2024 3:53:31 pm,Never,0,l/s,,0.000,1.000,0.000,0.000,,trace_trace_data,value,utcdatetime,traceid,261489,,,,,,MAADI
moata.MAADI.261507.Rain Radar,RD,300.000,Extend,dwh_moata_utc_x64,1,Never,Never,0,mm,,0.000,1.000,0.000,,,trace_trace_data,value,utcdatetime,traceid,261507,,,,,,MAADI
moata.MAADI.262533.Daily Total Flow,Q,300.000,Linear,dwh_moata_utc_x64,0,19/02/2024 3:53:36 pm,Never,0,m3/day,,0.000,1.000,0.000,0.000,,trace_trace_data,value,utcdatetime,traceid,262533,,,,,,MAADI
moata.Mahina Bay raingauge.215618.Rain Radar,RD,300.000,Extend,dwh_moata_utc_x64,1,Never,Never,0,mm,,0.000,1.000,0.000,,,trace_trace_data,value,utcdatetime,traceid,215618,,,,,,Mahina Bay raingauge
moata.MAIN LTOF.182656.Final Sewer Depth,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,0.001,0.000,,,trace_trace_data,value,utcdatetime,traceid,182656,,,,,,MAIN LTOF
moata.MAIN LTOF.182657.Final Sewer Overflow Discharge,Q,300.000,Linear,dwh_moata_utc_x64,0,19/02/2024 3:53:42 pm,Never,0,l/s,,0.000,1.000,0.000,0.000,,trace_trace_data,value,utcdatetime,traceid,182657,,,,,,MAIN LTOF
moata.MAIN LTOF.38314.Ultrasonic,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,0.001,0.000,,,trace_trace_data,value,utcdatetime,traceid,38314,,,,,,MAIN LTOF
moata.MAIN LTOF.38316.Sewer Depth,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,0.001,0.000,,,trace_trace_data,value,utcdatetime,traceid,38316,,,,,,MAIN LTOF
moata.MAIN LTOF.689532.QCONT,Q,300.000,Linear,dwh_moata_utc_x64,0,19/02/2024 3:53:49 pm,Never,0,l/s,,0.000,1.000,0.000,0.000,,trace_trace_data,value,utcdatetime,traceid,689532,,,,,,MAIN LTOF
moata.MAIN LTOF.689533.Sewer Overflow Discharge,Q,300.000,Linear,dwh_moata_utc_x64,0,19/02/2024 3:53:57 pm,18/02/2024 10:55:00 am,13812,l/s,,0.000,1.000,0.000,0.000,,trace_trace_data,value,utcdatetime,traceid,689533,,,,,,MAIN LTOF
moata.Major Drive raingauge.215619.Rain Radar,RD,300.000,Extend,dwh_moata_utc_x64,1,Never,Never,0,mm,,0.000,1.000,0.000,,,trace_trace_data,value,utcdatetime,traceid,215619,,,,,,Major Drive raingauge
moata.Makara Bay.804331.Tide Height,Z,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m AD,,0.000,1.000,0.000,,,trace_trace_data,value,utcdatetime,traceid,804331,,,,,,Makara Bay
moata.MALONE.201186.Pdepth,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,0.001,0.000,,,trace_trace_data,value,utcdatetime,traceid,201186,,,,,,MALONE
moata.MALONE.201242.LRDepth,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,0.001,0.000,,,trace_trace_data,value,utcdatetime,traceid,201242,,,,,,MALONE
moata.MALONE.201322.Dfinal,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,1.000,0.000,,,trace_trace_data,value,utcdatetime,traceid,201322,,,,,,MALONE
moata.Martin Sq Bif.163530.PDEPTH,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,0.001,0.000,,,trace_trace_data,value,utcdatetime,traceid,163530,,,,,,Martin Sq Bif
moata.Martin Sq Bif.163531.UpDEPTH,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,0.001,0.000,,,trace_trace_data,value,utcdatetime,traceid,163531,,,,,,Martin Sq Bif
moata.Martin Sq Bif.163533.RAWVEL,V,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m/s,,0.000,1.000,0.000,0.000,,trace_trace_data,value,utcdatetime,traceid,163533,,,,,,Martin Sq Bif
moata.Martin Sq Bif.163535.Preliminary Sewer Depth,Y,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m,,0.000,0.001,0.000,,,trace_trace_data,value,utcdatetime,traceid,163535,,,,,,Martin Sq Bif
moata.Martin Sq Bif.163536.Velocity (Unfiltered),V,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m/s,,0.000,1.000,0.000,0.000,,trace_trace_data,value,utcdatetime,traceid,163536,,,,,,Martin Sq Bif
moata.Martin Sq Bif.163537.Preliminary Sewer Velocity,V,300.000,Linear,dwh_moata_utc_x64,1,Never,Never,0,m/s,,0.000,1.000,0.000,0.000,,trace_trace_data,value,utcdatetime,traceid,163537,,,,,,Martin Sq Bif
moata.Martin Sq Bif.163538.Sewer Flow (Continuity),Q,300.000,Linear,dwh_moata_utc_x64,0,19/02/2024 3:54:03 pm,Never,0,l/s,,0.000,1.000,0.000,0.000,,trace_trace_data,value,utcdatetime,traceid,163538,,,,,,Martin Sq Bif
